id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar, ocgt, french_ict, dutch_ict, irish_ict, ew_ict, nemo, other, north_south, scotland_england, ifa2, intelec_ict, nsl
1179507, 2022-08-21 00:00:40, 24877, 49.966, 0, 4528, 10455, 8477, 0, 95, 1183, 0, 0, 0, -992, -598, -18, 0, -946, 139, 6369, 2737, -1028, -948, -748
1179508, 2022-08-21 00:05:39, 24826, 50.015999, 0, 4529, 10398, 8499, 0, 95, 1166, 0, 0, 0, -992, -598, -18, 0, -946, 139, 6330, 2850, -1028, -948, -748
1179509, 2022-08-21 00:11:24, 25057, 49.984001, 0, 4516, 10437, 8632, 0, 97, 1230, 0, 0, 0, -992, -598, -18, 0, -946, 145, 6335, 2889, -1028, -948, -748
1179510, 2022-08-21 00:15:42, 24951, 49.986, 0, 4512, 10425, 8517, 0, 98, 1249, 0, 0, 0, -992, -598, -18, 0, -946, 150, 6289, 2991, -1028, -948, -748
1179511, 2022-08-21 00:20:40, 24892, 50.028999, 0, 4518, 10453, 8483, 0, 98, 1201, 0, 0, 0, -1000, -598, -72, 0, -946, 139, 6287, 2995, -1028, -944, -748
1179512, 2022-08-21 00:25:40, 24877, 49.986, 0, 4528, 10455, 8477, 0, 95, 1183, 0, 0, 0, -1000, -598, -72, 0, -946, 139, 6304, 3045, -1028, -944, -748
1179513, 2022-08-21 00:30:41, 24826, 49.964001, 0, 4529, 10398, 8499, 0, 95, 1166, 0, 0, 0, -1000, -598, -72, 0, -946, 139, 6331, 3013, -1028, -944, -748
1179514, 2022-08-21 00:35:40, 24826, 49.924, 0, 4529, 10398, 8499, 0, 95, 1166, 0, 0, 0, -1028, -684, 0, 0, -748, 139, 6337, 3025, -1028, -972, -746
1179515, 2022-08-21 00:41:13, 24790, 49.976002, 0, 4528, 10338, 8494, 0, 95, 1182, 0, 0, 0, -1000, -598, -72, 0, -946, 139, 6377, 3044, -1028, -944, -748
1179516, 2022-08-21 00:45:38, 24306, 49.995998, 0, 4516, 10146, 8338, 0, 79, 942, 0, 0, 0, -1028, -684, 140, 0, -748, 145, 6415, 3087, -1028, -972, -746
1179517, 2022-08-21 00:50:39, 24486, 50.049999, 0, 4527, 10127, 8512, 0, 95, 1066, 0, 0, 0, -1028, -684, 20, 0, -748, 139, 6493, 3136, -1028, -972, -746
1179518, 2022-08-21 00:55:38, 24363, 50.044998, 0, 4521, 10104, 8433, 0, 79, 910, 0, 0, 0, -1000, -598, -72, 0, -946, 139, 6591, 3203, -1028, -944, -748
1179519, 2022-08-21 01:00:39, 24349, 50.113998, 0, 4528, 10026, 8488, 0, 79, 912, 0, 0, 0, -1028, -684, 177, 0, -748, 139, 6589, 3263, -1028, -972, -746
1179520, 2022-08-21 01:05:39, 24262, 49.861, 0, 4525, 10188, 8307, 0, 86, 923, 0, 0, 0, -1028, -684, 92, 0, -748, 141, 6455, 3108, -1028, -972, -746
1179521, 2022-08-21 01:10:39, 24306, 50.155998, 0, 4516, 10146, 8338, 0, 79, 942, 0, 0, 0, -1028, -684, 140, 0, -748, 145, 6535, 3032, -1028, -972, -746
1179522, 2022-08-21 01:15:44, 24330, 50.087002, 0, 4516, 10141, 8373, 0, 79, 917, 0, 0, 0, -1028, -680, 165, 0, -748, 139, 6372, 3047, -1024, -970, -746
1179523, 2022-08-21 01:20:40, 24363, 50.075001, 0, 4521, 10104, 8433, 0, 79, 910, 0, 0, 0, -1028, -684, 177, 0, -748, 139, 6269, 2918, -1028, -972, -746
1179524, 2022-08-21 01:25:38, 23519, 50.116001, 0, 4525, 9489, 8267, 0, 82, 910, 0, 0, 0, -1028, -684, 107, 0, -748, 139, 6184, 2867, -1028, -972, -746
1179525, 2022-08-21 01:30:39, 23458, 50.015999, 0, 4527, 9408, 8303, 0, 82, 917, 0, 0, 0, -1028, -680, 82, 0, -748, 139, 6149, 2888, -1024, -970, -746
1179526, 2022-08-21 01:35:39, 24177, 49.861, 0, 4531, 9837, 8503, 0, 79, 910, 0, 0, 1, -996, -510, 177, 0, -804, 139, 6178, 2895, -910, -898, -740
1179527, 2022-08-21 01:40:39, 23374, 50.053001, 0, 4524, 9204, 8482, 0, 81, 912, 0, 0, 0, -996, -510, 32, 0, -804, 139, 6157, 2936, -910, -898, -740
1179528, 2022-08-21 01:45:38, 23380, 50.075001, 0, 4531, 9190, 8510, 0, 81, 912, 0, 0, 0, -1028, -680, 17, 0, -748, 139, 6174, 2963, -1024, -970, -746
1179529, 2022-08-21 01:50:39, 23385, 49.987, 0, 4534, 9225, 8479, 0, 81, 911, 0, 0, 0, -996, -510, 16, 0, -804, 139, 6274, 3016, -910, -898, -740
1179530, 2022-08-21 01:55:42, 23458, 50.015999, 0, 4527, 9408, 8303, 0, 82, 917, 0, 0, 0, -996, -510, 82, 0, -804, 139, 6312, 3149, -910, -898, -740
1179531, 2022-08-21 02:00:42, 23394, 50.015999, 0, 4521, 9273, 8408, 0, 81, 915, 0, 0, 0, -996, -510, 57, 0, -804, 139, 6292, 3127, -910, -898, -740
1179532, 2022-08-21 02:05:38, 23203, 50.036999, 0, 4532, 9022, 8483, 0, 81, 912, 0, 0, 0, -996, -510, 34, 0, -804, 139, 6302, 3129, -910, -898, -740
1179533, 2022-08-21 02:10:39, 23385, 50.014, 0, 4534, 9225, 8479, 0, 81, 911, 0, 0, 0, -992, -516, 16, 0, -802, 139, 6317, 3106, -908, -892, -740
1179534, 2022-08-21 02:15:38, 23170, 50.028, 0, 4524, 9033, 8392, 0, 81, 917, 0, 0, 0, -996, -510, 84, 0, -804, 139, 6236, 3145, -910, -898, -740
1179535, 2022-08-21 02:20:39, 23242, 50.058998, 0, 4522, 9093, 8379, 0, 81, 919, 0, 0, 0, -996, -510, 109, 0, -804, 139, 6298, 3161, -910, -898, -740
1179536, 2022-08-21 02:25:39, 23259, 49.979, 0, 4522, 9062, 8408, 0, 83, 911, 0, 0, 0, -992, -516, 134, 0, -802, 139, 6353, 3226, -908, -892, -740
1179537, 2022-08-21 02:30:39, 23214, 50.044998, 0, 4526, 9054, 8441, 0, 81, 914, 0, 0, 0, -992, -516, 59, 0, -802, 139, 6308, 3278, -908, -892, -740
1179538, 2022-08-21 02:35:38, 23214, 50.023998, 0, 4526, 9054, 8441, 0, 81, 914, 0, 0, 0, -862, -670, 59, 0, -656, 139, 6351, 3276, -982, -874, -740
1179539, 2022-08-21 02:40:39, 23170, 50.037998, 0, 4524, 9033, 8392, 0, 81, 917, 0, 0, 0, -992, -516, 84, 0, -802, 139, 6344, 3240, -908, -892, -740
1179540, 2022-08-21 02:45:39, 23189, 50.013, 0, 4526, 8776, 8652, 0, 84, 912, 0, 0, 0, -862, -670, 100, 0, -656, 139, 6348, 3226, -982, -874, -740
1179541, 2022-08-21 02:50:38, 23172, 50.070999, 0, 4531, 8728, 8679, 0, 84, 912, 0, 0, 0, -992, -516, 99, 0, -802, 139, 6307, 3163, -908, -892, -740
1179542, 2022-08-21 02:55:39, 23259, 50.053001, 0, 4522, 9062, 8408, 0, 83, 911, 0, 0, 0, -862, -670, 134, 0, -656, 139, 6347, 3171, -982, -874, -740
1179543, 2022-08-21 03:00:42, 23314, 50, 0, 4524, 9013, 8502, 0, 84, 910, 0, 0, 0, -862, -670, 142, 0, -656, 139, 6332, 3211, -982, -874, -740
1179544, 2022-08-21 03:05:38, 23047, 49.966999, 0, 4521, 8635, 8660, 0, 82, 918, 0, 0, 0, -862, -670, 91, 0, -656, 140, 6089, 3190, -982, -874, -740
1179545, 2022-08-21 03:10:39, 22605, 50.013, 0, 4531, 8266, 8601, 0, 82, 919, 0, 0, 0, -850, -650, 67, 0, -654, 139, 6119, 3115, -982, -870, -740
1179546, 2022-08-21 03:15:39, 22411, 49.893002, 0, 4528, 8126, 8531, 0, 82, 942, 0, 0, 0, -862, -670, 56, 0, -656, 146, 6102, 2996, -982, -874, -740
1179547, 2022-08-21 03:20:39, 23140, 50.037998, 0, 4527, 8741, 8635, 0, 83, 917, 0, 0, 0, -862, -670, 97, 0, -656, 140, 6120, 3016, -982, -874, -740
1179548, 2022-08-21 03:25:38, 22493, 49.919998, 0, 4521, 8246, 8494, 0, 82, 944, 0, 0, 0, -850, -650, 58, 0, -654, 148, 6047, 2980, -982, -870, -740
1179549, 2022-08-21 03:30:38, 22527, 49.928001, 0, 4531, 8335, 8424, 0, 82, 948, 0, 0, 0, -850, -650, 59, 0, -654, 148, 6134, 3028, -982, -870, -740
1179550, 2022-08-21 03:35:39, 22462, 49.941002, 0, 4529, 8316, 8381, 0, 82, 946, 0, 0, 1, -850, -650, 59, 0, -654, 148, 6111, 3046, -982, -870, -740
1179551, 2022-08-21 03:40:39, 22459, 50.053001, 0, 4529, 8361, 8335, 0, 82, 938, 0, 0, 2, -678, -376, 66, 0, -504, 146, 6088, 3062, -902, -814, -740
1179552, 2022-08-21 03:45:43, 22455, 50.062, 0, 4525, 8404, 8325, 0, 82, 915, 0, 0, 1, -678, -376, 63, 0, -504, 140, 6096, 3288, -902, -814, -740
1179553, 2022-08-21 03:50:39, 22571, 50.091, 0, 4538, 8325, 8514, 0, 82, 910, 0, 0, 0, -678, -376, 63, 0, -504, 139, 6078, 3380, -902, -814, -740
1179554, 2022-08-21 03:55:38, 22618, 50.139999, 0, 4538, 8277, 8607, 0, 82, 912, 0, 0, 0, -678, -376, 63, 0, -504, 139, 6138, 3402, -902, -814, -740
1179555, 2022-08-21 04:00:40, 22647, 50.120998, 0, 4536, 8264, 8644, 0, 82, 909, 0, 0, 0, -678, -376, 73, 0, -504, 139, 6184, 3398, -902, -814, -740
1179556, 2022-08-21 04:05:38, 22717, 49.990002, 0, 4542, 8372, 8580, 0, 81, 908, 0, 0, 0, -672, -376, 95, 0, -504, 139, 6239, 3439, -900, -812, -740
1179557, 2022-08-21 04:10:38, 22806, 49.925999, 0, 4544, 8534, 8467, 0, 82, 919, 0, 0, 0, -672, -376, 120, 0, -504, 140, 6291, 3428, -900, -812, -740
1179558, 2022-08-21 04:15:39, 22778, 49.93, 0, 4535, 8587, 8343, 0, 82, 940, 0, 0, 0, -672, -376, 145, 0, -504, 146, 6399, 3385, -900, -812, -740
1179559, 2022-08-21 04:20:38, 22794, 49.949001, 0, 4530, 8682, 8262, 0, 82, 937, 0, 0, 0, -672, -376, 155, 0, -504, 146, 6572, 3360, -900, -812, -740
1179560, 2022-08-21 04:25:38, 22637, 49.943001, 0, 4526, 8564, 8207, 0, 82, 951, 0, 0, 0, -672, -376, 155, 0, -504, 152, 6637, 3367, -900, -812, -740
1179561, 2022-08-21 04:30:40, 22440, 49.952999, 0, 4533, 8515, 8063, 0, 82, 943, 0, 0, 0, -672, -376, 155, 0, -504, 149, 6699, 3403, -900, -812, -740
1179562, 2022-08-21 04:35:39, 22390, 49.955002, 0, 4534, 8516, 8017, 0, 82, 943, 0, 0, 0, -812, -518, 150, 0, -602, 148, 6764, 3403, -960, -780, -740
1179563, 2022-08-21 04:40:39, 22332, 49.983002, 0, 4533, 8530, 7925, 0, 82, 959, 0, 0, 0, -812, -518, 151, 0, -602, 152, 6778, 3320, -960, -780, -740
1179564, 2022-08-21 04:45:39, 22315, 49.970001, 0, 4538, 8710, 7792, 0, 82, 906, 0, 0, 0, -812, -518, 148, 0, -602, 139, 6676, 3329, -960, -780, -740
1179565, 2022-08-21 04:50:38, 22349, 49.957001, 0, 4545, 8862, 7654, 0, 82, 923, 0, 0, 0, -812, -518, 143, 0, -602, 140, 6627, 3260, -960, -780, -740
1179566, 2022-08-21 04:55:38, 22295, 49.960999, 0, 4539, 8934, 7502, 0, 82, 947, 0, 0, 0, -812, -518, 143, 0, -602, 148, 6623, 3249, -960, -780, -740
1179567, 2022-08-21 05:00:44, 22310, 49.942001, 0, 4536, 9133, 7336, 0, 82, 936, 0, 0, 0, -812, -518, 143, 0, -602, 144, 6502, 3219, -960, -780, -740
1179568, 2022-08-21 05:05:39, 22283, 49.970001, 0, 4538, 9198, 7238, 0, 86, 936, 0, 0, 0, -814, -518, 143, 0, -604, 144, 6390, 3264, -950, -776, -740
1179569, 2022-08-21 05:10:39, 22228, 49.917, 0, 4542, 9232, 7145, 0, 97, 936, 0, 0, 0, -814, -518, 132, 0, -604, 144, 6282, 3208, -950, -776, -740
1179570, 2022-08-21 05:15:40, 22162, 49.942001, 0, 4541, 9281, 7055, 0, 99, 936, 0, 0, 0, -814, -518, 107, 0, -604, 143, 6336, 3191, -950, -776, -740
1179571, 2022-08-21 05:20:39, 22098, 50.035, 0, 4537, 9358, 6895, 0, 104, 945, 0, 0, 0, -814, -518, 112, 0, -604, 147, 6339, 3134, -950, -776, -740
1179572, 2022-08-21 05:25:39, 22052, 50.014, 0, 4536, 9425, 6755, 0, 113, 941, 0, 0, 0, -814, -518, 137, 0, -604, 145, 6241, 3068, -950, -776, -740
1179573, 2022-08-21 05:30:40, 22139, 50.013, 0, 4542, 9556, 6706, 0, 122, 913, 0, 0, 0, -814, -518, 161, 0, -604, 139, 6268, 3232, -950, -776, -740
1179574, 2022-08-21 05:35:38, 22113, 49.955002, 0, 4538, 9620, 6591, 0, 127, 911, 0, 0, 0, -706, -530, 187, 0, -728, 139, 6206, 3195, -650, -714, -606
1179575, 2022-08-21 05:40:39, 22124, 49.949001, 0, 4534, 9731, 6449, 0, 128, 921, 0, 17.489201, 0, -706, -530, 212, 8, -728, 141, 6116, 3172, -650, -714, -606
1179576, 2022-08-21 05:45:39, 22145, 49.98, 0, 4532, 9826, 6297, 0, 129, 941, 0, 17.490499, 0, -706, -530, 236, 37, -728, 147, 6046, 3092, -650, -714, -606
1179577, 2022-08-21 05:50:39, 22218, 49.904999, 0, 4532, 9989, 6209, 0, 129, 927, 0, 17.490499, 0, -706, -530, 228, 61, -728, 143, 6016, 3028, -650, -714, -606
1179578, 2022-08-21 05:55:38, 22202, 49.979, 0, 4532, 10051, 6111, 0, 120, 948, 0, 17.490499, 0, -706, -530, 204, 86, -728, 150, 6213, 3015, -650, -714, -606
1179579, 2022-08-21 06:00:42, 22020, 50.005001, 0, 4533, 9971, 6027, 0, 120, 951, 0, 17.490499, 0, -706, -530, 178, 90, -728, 150, 6126, 2967, -650, -714, -606
1179580, 2022-08-21 06:05:39, 21529, 50.018002, 0, 4534, 9638, 5953, 0, 125, 920, 0, 17.490499, 0, -710, -486, 153, 65, -698, 141, 5829, 2771, -646, -710, -536
1179581, 2022-08-21 06:10:38, 21054, 49.942001, 0, 4532, 9177, 5880, 0, 145, 916, 0, 222.744003, 0, -710, -486, 129, 40, -698, 140, 5785, 2654, -646, -710, -536
1179582, 2022-08-21 06:15:39, 21091, 49.939999, 0, 4536, 9206, 5759, 0, 148, 936, 0, 222.746002, 0, -710, -486, 103, 12, -698, 146, 5809, 2600, -646, -710, -536
1179583, 2022-08-21 06:20:38, 21103, 50.019001, 0, 4536, 9284, 5715, 0, 148, 945, 0, 222.746002, 0, -710, -486, 79, 0, -698, 151, 5758, 2587, -646, -710, -536
1179584, 2022-08-21 06:25:41, 21292, 49.979, 0, 4537, 9554, 5698, 0, 148, 918, 0, 222.746002, 0, -710, -486, 53, 0, -698, 140, 5771, 2576, -646, -710, -536
1179585, 2022-08-21 06:30:39, 21390, 49.937, 0, 4538, 9755, 5602, 0, 148, 920, 0, 222.746002, 0, -710, -486, 41, 0, -698, 141, 5731, 2586, -646, -710, -536
1179586, 2022-08-21 06:35:38, 21420, 49.869999, 0, 4534, 9837, 5518, 0, 148, 930, 0, 222.746002, 0, -974, 112, 64, 0, 133, 144, 5758, 2638, -832, -674, -142
1179587, 2022-08-21 06:40:39, 21395, 49.897999, 0, 4534, 9865, 5385, 0, 148, 969, 0, 564.973999, 1, -974, 112, 89, 0, 133, 159, 5803, 2663, -832, -674, -142
1179588, 2022-08-21 06:45:39, 21403, 49.949001, 0, 4531, 9965, 5271, 0, 148, 970, 0, 565.004028, 0, -974, 112, 113, 0, 134, 159, 5722, 2653, -832, -674, -142
1179589, 2022-08-21 06:50:39, 21363, 49.897999, 0, 4531, 10089, 5143, 0, 148, 950, 0, 565.004028, 0, -974, 112, 104, 0, 134, 152, 5656, 2616, -832, -674, -142
1179590, 2022-08-21 06:55:38, 21438, 49.868999, 0, 4535, 10258, 5080, 0, 148, 944, 0, 565.004028, 0, -974, 112, 79, 0, 133, 149, 5626, 2595, -832, -674, -142
1179591, 2022-08-21 07:00:43, 21471, 49.972, 0, 4533, 10300, 5020, 0, 175, 979, 0, 565.004028, 0, -974, 112, 56, 0, 134, 162, 5262, 2504, -832, -674, -142
1179592, 2022-08-21 07:05:38, 21392, 50.012001, 0, 4529, 9897, 4962, 136, 194, 947, 0, 565.004028, 0, -954, 259, 29, 0, 290, 149, 4552, 2454, -826, -662, -90
1179593, 2022-08-21 07:10:39, 21038, 50.07, 0, 4537, 8729, 4984, 25, 200, 915, 0, 997.820007, 0, -954, 736, 0, 0, 772, 140, 4054, 2423, -826, -662, -90
1179594, 2022-08-21 07:15:39, 20916, 50.07, 0, 4543, 8229, 4949, 0, 200, 916, 0, 997.822998, 0, -954, 983, 0, 0, 924, 140, 3959, 2399, -826, -662, -90
1179595, 2022-08-21 07:20:38, 21057, 50.098, 0, 4540, 8397, 4903, 0, 207, 914, 0, 997.822998, 0, -954, 983, 0, 0, 924, 140, 3832, 2345, -826, -662, -90
1179596, 2022-08-21 07:25:39, 21172, 50.026001, 0, 4543, 8591, 4820, 0, 210, 914, 0, 997.822998, 0, -954, 981, 0, 0, 924, 140, 3643, 2385, -826, -662, -90
1179597, 2022-08-21 07:30:38, 21253, 50.058998, 0, 4543, 8776, 4722, 0, 204, 913, 0, 997.822998, 0, -954, 982, 0, 0, 924, 140, 3579, 2437, -826, -662, -90
1179598, 2022-08-21 07:35:38, 21282, 50.105999, 0, 4537, 8883, 4644, 0, 204, 917, 0, 997.822998, 0, -188, 984, -54, -52, 924, 140, 3597, 2431, -512, -462, 49
1179599, 2022-08-21 07:40:41, 21274, 50.131001, 0, 4536, 8936, 4564, 0, 202, 918, 0, 1558.219971, 0, -188, 982, -54, -52, 924, 140, 3635, 2385, -512, -462, 49
1179600, 2022-08-21 07:45:39, 21340, 50.022999, 0, 4537, 8989, 4557, 0, 202, 915, 0, 1547.619995, 0, -188, 983, -54, -52, 924, 140, 3649, 2347, -512, -462, 49
1179601, 2022-08-21 07:50:38, 21285, 49.973999, 0, 4538, 8946, 4548, 0, 202, 912, 0, 1547.619995, 0, -188, 981, -54, -52, 924, 140, 3610, 2433, -512, -462, 49
1179602, 2022-08-21 07:55:38, 21265, 49.988998, 0, 4531, 8922, 4549, 0, 197, 922, 0, 1547.619995, 0, -188, 982, -54, -52, 924, 144, 3580, 2457, -512, -462, 49
1179603, 2022-08-21 08:00:40, 21289, 49.973, 0, 4528, 8923, 4525, 0, 193, 919, 0, 1547.619995, 0, -188, 983, -54, -52, 924, 143, 3499, 2519, -512, -462, 106
1179604, 2022-08-21 08:05:39, 21050, 50.029999, 0, 4530, 8604, 4502, 0, 192, 922, 0, 1547.619995, 0, -132, 986, 30, -26, 924, 143, 2810, 2362, -462, -444, 217
1179605, 2022-08-21 08:10:40, 21162, 49.98, 0, 4530, 8162, 4436, 0, 183, 917, 0, 2085.600098, 0, -132, 1002, 0, -26, 996, 141, 2658, 2276, -462, -444, 329
1179606, 2022-08-21 08:15:40, 21387, 49.973, 0, 4535, 8025, 4359, 0, 164, 911, 0, 2085.570068, 0, -132, 1002, 0, -26, 999, 140, 2606, 2212, -462, -444, 442
1179607, 2022-08-21 08:20:39, 21486, 49.945, 0, 4530, 8102, 4323, 0, 155, 922, 0, 2085.570068, 0, -132, 1003, 0, -26, 999, 143, 2482, 2121, -462, -444, 499
1179608, 2022-08-21 08:25:40, 21614, 49.970001, 0, 4529, 8239, 4304, 0, 155, 928, 0, 2085.570068, 0, -132, 1003, 0, -26, 999, 148, 2443, 2142, -462, -444, 499
1179609, 2022-08-21 08:30:40, 21737, 49.997002, 0, 4529, 8381, 4290, 0, 155, 925, 0, 2085.570068, 0, -132, 1002, 0, -26, 999, 147, 2473, 2206, -462, -444, 499
1179610, 2022-08-21 08:35:38, 21727, 49.974998, 0, 4537, 8415, 4247, 0, 155, 919, 0, 2085.570068, 0, 528, 1003, -74, -112, 999, 143, 2523, 2202, 282, -282, 499
1179611, 2022-08-21 08:40:38, 21776, 50.069, 0, 4538, 8559, 4163, 0, 137, 923, 0, 2603.639893, 0, 528, 1002, -74, -112, 999, 146, 2545, 2177, 282, -282, 499
1179612, 2022-08-21 08:45:39, 21808, 49.964001, 0, 4530, 8719, 4079, 0, 115, 914, 0, 2603.620117, 0, 528, 1003, -74, -112, 999, 140, 2526, 2151, 282, -282, 499
1179613, 2022-08-21 08:50:38, 21766, 49.868, 0, 4529, 8730, 4021, 0, 114, 919, 0, 2603.620117, 0, 528, 1003, -74, -112, 999, 142, 2601, 2171, 282, -282, 499
1179614, 2022-08-21 08:55:38, 21708, 49.931, 0, 4527, 8683, 3968, 0, 116, 943, 0, 2603.620117, 0, 528, 1002, -74, -112, 999, 161, 2580, 2097, 282, -282, 499
1179615, 2022-08-21 09:00:39, 21709, 50.056999, 0, 4525, 8687, 3926, 0, 115, 933, 0, 2603.620117, 0, 528, 1003, -74, -112, 999, 157, 2565, 2115, 282, -282, 554
1179616, 2022-08-21 09:05:39, 21833, 50.125999, 0, 4525, 8689, 3909, 0, 115, 924, 0, 2603.620117, 0, 562, 1003, -56, -22, 999, 148, 2623, 2278, 296, -274, 663
1179617, 2022-08-21 09:10:40, 22040, 50.058998, 0, 4531, 8635, 3958, 0, 114, 908, 0, 3270.050049, 0, 737, 1002, -56, -22, 999, 139, 2566, 2297, 320, -274, 697
1179618, 2022-08-21 09:15:39, 22027, 50.019001, 0, 4534, 8519, 4003, 0, 114, 911, 0, 3270.110107, 0, 774, 1003, -56, -22, 999, 139, 2522, 2295, 334, -274, 697
1179619, 2022-08-21 09:20:39, 22041, 50.037998, 0, 4537, 8502, 4030, 0, 115, 911, 0, 3270.110107, 0, 774, 1003, -56, -22, 999, 139, 2560, 2254, 334, -274, 697
1179620, 2022-08-21 09:25:38, 22037, 49.963001, 0, 4539, 8520, 3997, 0, 115, 921, 0, 3270.110107, 0, 774, 1002, -56, -22, 999, 139, 2560, 2195, 334, -274, 697
1179621, 2022-08-21 09:30:39, 22024, 50.026001, 0, 4535, 8542, 3953, 0, 114, 930, 0, 3270.110107, 0, 774, 1003, -56, -22, 999, 143, 2540, 2122, 334, -274, 697
1179622, 2022-08-21 09:35:38, 22016, 50.054001, 0, 4532, 8638, 3863, 0, 115, 922, 0, 3270.189941, 0, 774, 1003, -184, 0, 999, 139, 2522, 2115, 334, -302, 697
1179623, 2022-08-21 09:40:39, 22012, 50.077999, 0, 4528, 8687, 3817, 0, 115, 920, 0, 3962.030029, 0, 774, 1002, -184, 0, 999, 139, 2518, 2145, 334, -302, 697
1179624, 2022-08-21 09:45:42, 22014, 50.042, 0, 4535, 8718, 3779, 0, 119, 918, 0, 3961.840088, 0, 774, 1002, -184, 0, 999, 139, 2529, 2160, 334, -302, 697
1179625, 2022-08-21 09:50:39, 21957, 50.064999, 0, 4536, 8656, 3772, 0, 129, 919, 0, 3961.840088, 0, 773, 1003, -184, 0, 999, 139, 2590, 2185, 334, -302, 697
1179626, 2022-08-21 09:55:38, 22036, 50.111, 0, 4531, 8746, 3769, 0, 133, 912, 0, 3961.840088, 0, 774, 1002, -184, 0, 999, 139, 2596, 2150, 334, -302, 697
1179627, 2022-08-21 10:00:42, 22108, 50.122002, 0, 4535, 8777, 3805, 0, 135, 911, 0, 3961.840088, 0, 774, 1002, -184, 0, 999, 139, 2551, 2094, 334, -302, 697
1179628, 2022-08-21 10:05:39, 22057, 49.980999, 0, 4542, 8728, 3788, 0, 147, 911, 0, 3961.840088, 0, 780, 1002, -188, 0, 999, 139, 2393, 1790, 324, -304, 697
1179629, 2022-08-21 10:10:40, 22053, 49.959, 0, 4538, 8804, 3687, 0, 144, 919, 0, 4494.709961, 0, 819, 1003, -188, 0, 999, 139, 2356, 1771, 304, -304, 697
1179630, 2022-08-21 10:15:39, 22118, 49.970001, 0, 4535, 8872, 3689, 0, 139, 922, 0, 4494.720215, 0, 827, 1003, -188, 0, 999, 141, 2271, 1687, 294, -304, 697
1179631, 2022-08-21 10:20:42, 21977, 49.931, 0, 4534, 8878, 3533, 0, 134, 934, 0, 4494.720215, 0, 827, 1003, -188, 0, 999, 144, 2344, 1715, 294, -304, 697
1179632, 2022-08-21 10:25:39, 21990, 49.870998, 0, 4535, 8936, 3462, 0, 132, 955, 0, 4494.720215, 0, 826, 1002, -188, 0, 999, 152, 2304, 1669, 294, -304, 697
1179633, 2022-08-21 10:30:39, 21968, 49.937, 0, 4529, 8971, 3391, 0, 132, 969, 0, 4494.720215, 0, 826, 1002, -188, 0, 999, 158, 2229, 1698, 294, -304, 697
1179634, 2022-08-21 10:35:39, 22055, 49.921001, 0, 4527, 9079, 3394, 0, 132, 952, 0, 4494.720215, 0, 827, 1003, -248, 0, 999, 151, 2190, 1586, 294, -156, 697
1179635, 2022-08-21 10:40:39, 22049, 49.951, 0, 4534, 9119, 3300, 0, 132, 995, 0, 4942.939941, 0, 826, 1003, -248, 0, 999, 151, 2155, 1536, 293, -156, 697
1179636, 2022-08-21 10:45:40, 22063, 49.925999, 0, 4534, 9213, 3185, 0, 132, 1032, 0, 4942.990234, 0, 826, 1003, -248, 0, 999, 148, 2024, 1467, 294, -156, 697
1179637, 2022-08-21 10:50:40, 22052, 49.928001, 0, 4537, 9267, 3123, 0, 132, 1030, 0, 4942.990234, 0, 826, 1003, -248, 0, 999, 144, 2045, 1480, 294, -156, 697
1179638, 2022-08-21 10:55:38, 22046, 49.985001, 0, 4534, 9289, 3088, 0, 132, 1033, 0, 4942.990234, 0, 826, 1002, -248, 0, 999, 152, 2012, 1619, 294, -156, 697
1179639, 2022-08-21 11:00:42, 22037, 50.066002, 0, 4537, 9344, 3108, 0, 131, 955, 0, 4942.990234, 0, 826, 1004, -248, 0, 999, 142, 1819, 1702, 294, -156, 697
1179640, 2022-08-21 11:05:39, 22082, 49.972, 0, 4542, 9151, 3136, 0, 128, 915, 0, 4942.990234, 0, 840, 1012, -224, -16, 999, 139, 1066, 1722, 468, -150, 697
1179641, 2022-08-21 11:10:38, 22362, 50.007999, 0, 4541, 8556, 3144, 0, 120, 915, 0, 5239.279785, 0, 918, 1061, -224, -16, 999, 139, 821, 1787, 816, -150, 697
1179642, 2022-08-21 11:15:39, 22471, 49.946999, 0, 4535, 8327, 3119, 0, 119, 911, 0, 5239.390137, 0, 933, 1059, -224, -16, 999, 139, 796, 1806, 992, -150, 697
1179643, 2022-08-21 11:20:39, 22526, 50.069, 0, 4534, 8370, 3123, 0, 120, 918, 0, 5239.390137, 0, 932, 1061, -224, -16, 999, 139, 926, 1859, 992, -150, 697
1179644, 2022-08-21 11:25:38, 22608, 50.097, 0, 4536, 8397, 3185, 0, 119, 912, 0, 5239.390137, 0, 932, 1059, -224, -16, 999, 139, 962, 1766, 992, -150, 697
1179645, 2022-08-21 11:30:40, 22688, 50.021, 0, 4542, 8431, 3221, 0, 119, 912, 0, 5239.390137, 0, 933, 1062, -224, -16, 999, 139, 964, 1697, 992, -150, 697
1179646, 2022-08-21 11:35:38, 22674, 50.026001, 0, 4546, 8457, 3179, 0, 119, 913, 0, 5239.390137, 0, 933, 1059, -250, -160, 999, 139, 906, 1516, 992, 641, 697
1179647, 2022-08-21 11:40:40, 22771, 50.036999, 0, 4545, 8606, 3116, 0, 119, 924, 0, 5427.350098, 0, 932, 1060, -250, -160, 999, 140, 952, 1545, 992, 641, 697
